"id","type","oms","kleur","fiets_soort_id","cat_code","cat_oms","soort","trefwoord"
"PL0100_BVH_2015328118","-","GAZELLE","GROEN",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015328165","ORANGE C7+","GAZELLE","WIT","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2015328189","SUV","DAHON","BLAUW",NA,"DK42","VOERTUIGEN","FIETS","VOUW"
"PL0100_BVH_2015328207","TRENDY","GAZELLE","BLAUW",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015328226","ONBEKEND","ONBEKEND","ZWART","GRAVEERKODE","DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2015328226","ONBEKEND","ONBEKEND","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2015328226","ONBEKEND","ONBEKEND","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2015328290","ECLIPSE","GAZELLE","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015328290","ECLIPSE","GAZELLE","GRIJS","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015328390","CHAMONIX","GAZELLE","GRIJS",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015328633","MAMBO 7 DN TAUP","BATAVUS","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015328633","MAMBO 7 DN TAUP","BATAVUS","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015328640","FUNENTE LITE IN","GAZELLE","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","ELECTRISCH"
"PL0100_BVH_2015329170","TRANSPORT DL","CORTINA","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015329285","CHAMONIX C8","GAZELLE","PAARS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015329292",NA,"ONBEKEND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015329363","MAMBO-7 DN7 TIT","BATAVUS","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015329390","ORANGE C7+","GAZELLE","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015329431",NA,"BATAVUS","GRIJS",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015329433","F3 5.1S 2015","KOGA","ROOD","GRAVEERKODE","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015329433","F3 5.1S 2015","KOGA","ROOD","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015329433","F3 5.1S 2015","KOGA","ROOD","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015329440","ECLIPSE LIMITED","GAZELLE","MEERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015329440","ECLIPSE LIMITED","GAZELLE","MEERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015329453","FUEGO-8P DN8P B","BATAVUS","ONBEKEND","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015329520","CHAMONIX","GAZELLE","WIT","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015329523",NA,"GAZELLE","ZILVERKLEURIG",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015330340","OMA EBIKE","KEMP STARLEY","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","ELEKTRISCHE"
"PL0100_BVH_2015330359","CHAMONIX EXCE H","GAZELLE","WIT","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015330359","CHAMONIX EXCE H","GAZELLE","WIT","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015330373","ONBEKEND","UNION","GRIJS",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015330375","ORANGE PL. (M) D53 001 T7","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015330375","ORANGE PL. (M) D53 001 T7","GAZELLE","ZWART","TAGSET-ID","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015330381",NA,"ONBEKEND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2015330420","CHAMONIX PLUS L","GAZELLE","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015330420","CHAMONIX PLUS L","GAZELLE","GRIJS","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015330424",NA,"ONBEKEND","GROEN",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015330426","ROAD BIKE TRANS","CORTINA","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015330427","OMAFIETS","ONBEKEND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2015330445","FUENTE XTRA","GAZELLE","BRUIN","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015330445","FUENTE XTRA","GAZELLE","BRUIN","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015330447","OLD DUTCH","BATAVUS","PAARS",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015330469",NA,"GIANT","BLAUW",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015330640","HYBRIDE FIETS","GIANT","ZWART","GRAVEERKODE","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015330985","DASMESFIETS","ONBEKEND","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015330985","DASMESFIETS","ONBEKEND","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015331017","8 VERSNELLINGEN","GAZELLE","GRIJS",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015331028","CHAMONIX EXCEL","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015331028","CHAMONIX EXCEL","GAZELLE","ZWART","SERIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015331028","CHAMONIX EXCEL","GAZELLE","ZWART","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015331036","ULTIMATE XTRA","GAZELLE","ONBEKEND","GRAVEERKODE","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015331036","ULTIMATE XTRA","GAZELLE","ONBEKEND","TAGSET-ID","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015331036","ULTIMATE XTRA","GAZELLE","ONBEKEND","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015331047","GAZ IMPULS","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","ELEKTRISCHE"
"PL0100_BVH_2015331075","GAZELLE NL","GAZELLE","ZWART","GRAVEERKODE","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015331075","GAZELLE NL","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015331081","ULTIMATE EXC.","GAZELLE","WIT","TAGSET-ID","DK42","VOERTUIGEN","FIETS","SPORT"
"PL0100_BVH_2015331081","ULTIMATE EXC.","GAZELLE","WIT","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","SPORT"
"PL0100_BVH_2015331096",NA,"OPOE","ROZE",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2015331099",NA,"HOLLANDIA","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2015331107","PARIS C7+","GAZELLE","ZILVERKLEURIG","GRAVEERKODE","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015331107","PARIS C7+","GAZELLE","ZILVERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015331173","ORANGE C7 H61 B","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015331176","BASIC CITY","ALTRA","BLAUW",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015331189","STAD","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015331237","CHAMONIX T24","GAZELLE","ROOD","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015331343","ORANGE C7+","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015331388","ORANGE","ONBEKEND","ORANJE",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015331775","TRANSPORT","CORTINA","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015331823","IMPALA","BATAVUS","BLAUW",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015331835","TESORO 2 MIXTE","CANNONDALE","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015331928","CHAMONIX PLUS V","GAZELLE","WIT","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015331993","CLASSIC OMA TER","RANGER","WIT","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2015331993","CLASSIC OMA TER","RANGER","WIT","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2015332241","OLD DUTCH","BATAVUS","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2015332241","OLD DUTCH","BATAVUS","ZWART","TAGSET-ID","DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2015332241","OLD DUTCH","BATAVUS","ZWART","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2015332563",NA,"BATAVUS","MEERKLEURIG","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015332609","CHAMONIX EXC","GAZELLE","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015332679","OMA","AVALON","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015332760",NA,"ZYSSLER","ZWART",NA,"DK42","VOERTUIGEN","FIETS","ELEKTRISCHE"
"PL0100_BVH_2015332808","ORANGE C7+","GAZELLE","ZWART",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015333035",NA,"HIGHLANDER","WIT",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015333074","DIVA PLUS DR3 P","BATAVUS","PAARS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015333130","SPORTIEF MODEL","GIANT","ZILVERKLEURIG",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015333184",NA,"GAZELLE","GRIJS",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015333322","CHAMONIX (C7 ?)","GAZELLE","GROEN",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015333635","ORANGE C7+","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015333744","ORANGE PL","Onbekend","ZWART",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015333751","ROAD BIKE ULTIM","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015333758","CITY","BABBOE","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","BAK"
"PL0100_BVH_2015333762",NA,"ONBEKEND","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015333765","ORANGE C7","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015333782","STAD LIFESTYLE","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015333971","TOUR","KOGA","ZILVERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2015333971","TOUR","KOGA","ZILVERKLEURIG","TAGSET-ID","DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2015334007","ECLIPSE","GAZELLE","PAARS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015334033","ATHENA","SPARTA","BLAUW","GRAVEERKODE","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015334033","ATHENA","SPARTA","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015334033","ATHENA","SPARTA","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015334039","TOUR DE FRANCE","GAZELLE","ZILVERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015334139","ATHENE","SPARTA","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2015334139","ATHENE","SPARTA","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2015334540",NA,"ONBEKEND","ROOD",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2015334553","PAVUS","BATAVUS","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015334740","AERO RS2 GTS M","GIANT","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015334814","OPA","AVALON","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2015335323","OMA","HIGHLANDER","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015335370","WASHINGTON","TARGET","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015335386","STREAM KENZEL","ONBEKEND","GEEL",NA,"DK42","VOERTUIGEN","FIETS","ATB"
"PL0100_BVH_2015335388",NA,"POPAL","ZWART",NA,"DK42","VOERTUIGEN","FIETS","VOUW"
"PL0100_BVH_2015335389","CNTD","BATAVUS","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015335598",NA,"GAZELLE","ROOD",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015335932","WEDUWE","BATAVUS","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2015336062","LIVE","BATAVUS","GROEN","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015336126","APACHE","BATAVUS","WIT",NA,"DK42","VOERTUIGEN","FIETS","SPORT"
"PL0100_BVH_2015336134","CHAMONIX C7","GAZELLE","MEERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015336426","44","CORTINA","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2015336426","44","CORTINA","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2015336822",NA,"ONBEKEND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2015337179","EXPORT","BSP","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015337292",NA,"CUMBERLAND","BLAUW",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015337333","SAHEL C8 8G 12A","KALKHOFF","ZILVERKLEURIG","GRAVEERKODE","DK42","VOERTUIGEN","FIETS","ELECTRISCH"
"PL0100_BVH_2015337333","SAHEL C8 8G 12A","KALKHOFF","ZILVERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","ELECTRISCH"
"PL0100_BVH_2015337342","OMAFIETS","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2015337342","OMAFIETS","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2015337364","BASIC","GAZELLE","ZWART","GRAVEERKODE","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015337364","BASIC","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015337383","ÈXPORT","BSP","ROOD","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015337576","CHILL CS 2","GIANT","MEERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015337576","CHILL CS 2","GIANT","MEERKLEURIG","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015337936","CITYFLYER","STEVENS","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015337987","MADEIRA","SCHAUFF","BLAUW",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015338147","HEAVY DUTY","GAZELLE","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015338406","MAMBO","BATAVUS","ZWART",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015338445","OPOE FIETS","ONBEKEND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015338518","PICK UP","SPARTA","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015338566",NA,"GAZELLE","GRIJS",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015338567","ONBEKEND","BATAVUS","PAARS",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015338663","JERSEY KS","AZOR","BLAUW","GRAVEERKODE","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015338663","JERSEY KS","AZOR","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015339122","ONBEKEND","KAPTEIN","ZWART",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015339124","OLD DUTCH","BATAVUS","ZWART","GRAVEERKODE","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015339273",NA,"SPARTA","ONBEKEND","GRAVEERKODE","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015339273",NA,"SPARTA","ONBEKEND","TAGSET-ID","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015339273",NA,"SPARTA","ONBEKEND","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015339450","OMA","GAZELLE","ZWART",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015339507","ORANGE","GAZELLE","ZILVERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015339550","PERFECT","TOEVOEGEN","ROOD","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015339766","PARIS C7","GAZELLE","MEERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015339766","PARIS C7","GAZELLE","MEERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015340225","BOOST","PUCH","ONBEKEND","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015340263","XANTA H3V GREY","GAZELLE","GRIJS","GRAVEERKODE","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015340263","XANTA H3V GREY","GAZELLE","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015340459",NA,"SPARTA","GRIJS",NA,"DK42","VOERTUIGEN","FIETS","ELECTRISCH"
"PL0100_BVH_2015340574",NA,"BSP","GRIJS",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015340589",NA,"GAZELLE","ROZE","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015340594","STREET","PUCH","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015340706",NA,"DI BLASI","CHROOMKLEURIG",NA,"DK42","VOERTUIGEN","FIETS","VOUW"
"PL0100_BVH_2015340894","PICK UP","SPARTA","ZWART",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015341387",NA,"MONTEGO","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015341432",NA,"POINTER","ZILVERKLEURIG",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015341439",NA,"ONBEKEND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015341442",NA,"BATAVUS","GOUDKLEURIG",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015341447","SHIVER","REFLECTION","BLAUW",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015341455",NA,"BATAVUS","ZWART","TAGSET-ID","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015341455",NA,"BATAVUS","ZWART","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015341467","D SPECTRO 7V EL","RIH","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015341618","OLDDUTCH","BATAVUS","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2015341709","HERENFIETS","GAZELLE","GEEL",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015342192","OLD DUTCH","BATAVUS","ZWART",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015342276",NA,"BATAVUS","WIT","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015342277","BLACK FOREST","FOCUS","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","ATB"
"PL0100_BVH_2015342279",NA,"BATAVUS","ZILVERKLEURIG",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015342282",NA,"ONBEKEND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2015342401",NA,"ALTRA","ZWART",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015342591","F3 2.1 H30V","KOGA","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","SPORT"
"PL0100_BVH_2015343401","VOYAGER","BSP","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015343404","BASIC OMAFIETS","GAZELLE","GEEL",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2015343644",NA,"GAZELLE","BLAUW",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015343951","EMOTION C3","SPARTA","MEERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","ELECTRISCH"
"PL0100_BVH_2015343951","EMOTION C3","SPARTA","MEERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","ELECTRISCH"
"PL0100_BVH_2015343951","EMOTION C3","SPARTA","MEERKLEURIG","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","ELECTRISCH"
"PL0100_BVH_2015343954","SPIRIT DLX 2013","SPARTA","ZWART",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015344026","OLD DUTCH","BATAVUS","ROOD","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2015344207","LIMIT VAN DE HA","LIMIT","ZWART",NA,"DK42","VOERTUIGEN","FIETS","VOUW"
"PL0100_BVH_2015344427","GABANA","BATAVUS","PAARS",NA,"DK42","VOERTUIGEN","FIETS","KINDER"
"PL0100_BVH_2015344453","ORANGE TLD","GAZELLE","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015344453","ORANGE TLD","GAZELLE","BLAUW","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015344464","GIANT CITYBIKE","GIANT","ZILVERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015344464","GIANT CITYBIKE","GIANT","ZILVERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015344527","OMAFIETS","LIMIT","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2015344553",NA,"ONBEKEND","GRIJS",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2015344557","SPORTIEVE FIETS","ONBEKEND","GOUDKLEURIG",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2015344683","PELIKAAN ACCENT","PELIKAAN","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2015344687",NA,"GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","OPOE"
