"id","type","merk","kleur","trefwoord","soort"
"PL0100_BVH_1047774","OMA FIETS","ONBEKEND","ZWART","DAMES","dames"
"PL0100_BVH_1363899","MISS GRACE INNE","GAZELLE","BLAUW","ELEKTRISCHE","electrisch"
"PL0100_BVH_1443686",NA,"CORTINA","ZWART","DAMES","dames"
"PL0100_BVH_1253041","MILANO GT","PEGASUS","ZILVERKLEURIG","HEREN","heren"
"PL0100_BVH_1683295","HOLIDAY","BATAVUS","BLAUW","HEREN","heren"
"PL0100_BVH_1205226","MISS GRACE","GAZELLE","GROEN","DAMES","dames"
"PL0100_BVH_1152102","BOLD","BSP","ZWART","HEREN","heren"
"PL0100_BVH_1347473",NA,"ONBEKEND","GRIJS","VOUW","overig"
"PL0100_BVH_1126626","COSMO CS3","GIANT","BLAUW","DAMES","dames"
"PL0100_BVH_3664744","BIKE SUB SPORT","SCOTT","ZWART","HEREN","heren"
"PL0100_BVH_3593468","FREESPORT EIGHT","MERIDA","Onbekend","DAMES","dames"
"PL0100_BVH_1916616",NA,"SPARTA","BLAUW","DAMES","dames"
"PL0100_BVH_1916616",NA,"SPARTA","BLAUW","DAMES","dames"
"PL0100_BVH_1317534","MEDEO VV","GAZELLE","MEERKLEURIG","DAMES","dames"
"PL0100_BVH_3551814",NA,"BATAVUS","ONBEKEND","HEREN","heren"
"PL0100_BVH_1364594","ZWART","ONBEKEND","ZWART","OPOE","opoe"
"PL0100_BVH_1966372",NA,"BATAVUS","PAARS","DAMES","dames"
"PL0100_BVH_1684355","FR8 BEZORGFIETS","WORKCYCLES","ZWART","HEREN","heren"
"PL0100_BVH_1487002","CRESCENDO DN7","BATAVUS","GRIJS","DAMES","dames"
"PL0100_BVH_1117491",NA,"GAZELLE","ONBEKEND","DAMES","dames"
"PL0100_BVH_1442895","LADY (M)","GAZELLE","BLAUW","DAMES","dames"
"PL0100_BVH_1442895","LADY (M)","GAZELLE","BLAUW","DAMES","dames"
"PL0100_BVH_2000605","OPOEFIETS","KONSUL","ZWART","DAMES","dames"
"PL0100_BVH_2082299",NA,"CORTINA","MEERKLEURIG","HEREN","heren"
"PL0100_BVH_2210399","ECLIPSE","GAZELLE","BRUIN","HEREN","heren"
"PL0100_BVH_2262314","OLD DUTCH","BATAVUS","ZWART","OPOE","opoe"
"PL0100_BVH_2262942","ORANGE PLUS","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_2536751",NA,"GAZELLE","BLAUW","DAMES","dames"
"PL0100_BVH_2593370","ORANGE","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_2758714",NA,"GAZELLE","BLAUW","DAMES","dames"
"PL0100_BVH_2760468","ORANGE XTRA","GAZELLE","MEERKLEURIG","DAMES","dames"
"PL0100_BVH_2969566","ECLIPSE","GAZELLE","ZILVERKLEURIG","DAMES","dames"
"PL0100_BVH_2969566","ECLIPSE","GAZELLE","ZILVERKLEURIG","DAMES","dames"
"PL0100_BVH_2963049","SAN REMO-P PMOE","BATAVUS","ONBEKEND","DAMES","dames"
"PL0100_BVH_2963049","SAN REMO-P PMOE","BATAVUS","ONBEKEND","DAMES","dames"
"PL0100_BVH_2962980","MONACO-7 LTD XN","BATAVUS","ONBEKEND","DAMES","dames"
"PL0100_BVH_2801324","NOIR","UNION","ZWART","HEREN","heren"
"PL0100_BVH_2835620","NL","GAZELLE","GRIJS","DAMES","dames"
"PL0100_BVH_2855681","CHAMONIX","GAZELLE","BLAUW","DAMES","dames"
"PL0100_BVH_2931492","CHAMONIX PURE","GAZELLE","BLAUW","DAMES","dames"
"PL0100_BVH_2972850","ORANGE C7+","GAZELLE","MEERKLEURIG",NA,NA
"PL0100_BVH_3526338","PARIS C7+","GAZELLE","ZILVERKLEURIG","HEREN","heren"
"PL0100_BVH_3524448","C7+","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_3696863","HEAVY DUTY","GAZELLE","ZWART","HEREN","heren"
"PL0100_BVH_1498482","DAMESFIETS","ONBEKEND","BLAUW","DAMES","dames"
"PL0100_BVH_1325910",NA,"ONBEKEND","BLAUW","HEREN","heren"
"PL0100_BVH_2892019","ECLIPSE","GAZELLE","GRIJS","DAMES","dames"
"PL0100_BVH_1207446","HERITAGA","MONTEGO","GROEN","DAMES","dames"
"PL0100_BVH_1973697","GREENPARTS","BATAVUS","BLAUW","DAMES","dames"
"PL0100_BVH_1389091","OMAFIETS","OPOE","ZWART","DAMES","dames"
"PL0100_BVH_1754902","HELIOS","SPARTA","ZWART","HEREN","heren"
"PL0100_BVH_2352821",NA,"OV FIETS","BLAUW","DAMES","dames"
"PL0100_BVH_2290150",NA,"BATAVUS","CREME","DAMES","dames"
"PL0100_BVH_2301815",NA,"ONBEKEND","ZWART","HEREN","heren"
"PL0100_BVH_2380048",NA,"AVALON","ZWART","OPOE","opoe"
"PL0100_BVH_3136422","FLORENCE","BATAVUS","GROEN","HEREN","heren"
"PL0100_BVH_3566059","DUTYNL HEREN","GAZELLE","GRIJS","HEREN","heren"
"PL0100_BVH_3588260","ROAD BIKE","SPARTA","ZWART","DAMES","dames"
"PL0100_BVH_2002442",NA,"ONBEKEND","ZWART","HEREN","heren"
"PL0100_BVH_2565333",NA,"BREEZE","BLAUW","ELECTRISCH","electrisch"
"PL0100_BVH_3014124","CURB D57 GUNMET","UNION","GRIJS","DAMES","dames"
"PL0100_BVH_3275863",NA,"BATAVUS","GRIJS","HEREN","heren"
"PL0100_BVH_1485263",NA,"ONBEKEND","GEEL",NA,NA
"PL0100_BVH_1233723","OMAFIETS CLASSI","CUMBERLAND","ZWART","OPOE","opoe"
"PL0100_BVH_1226254",NA,"GAZELLE","MEERKLEURIG","DAMES","dames"
"PL0100_BVH_1119240","PARIS PLUS     D49 511     T7","GAZELLE","ONBEKEND",NA,NA
"PL0100_BVH_1192223","L600 BLX MID 55","TREK","BRONSKLEURIG","DAMES","dames"
"PL0100_BVH_1232446","GAZELLE CLASSIC","GAZELLE","ZWART","OPOE","opoe"
"PL0100_BVH_1997489",NA,"GAZELLE","ZILVERKLEURIG","HEREN","heren"
"PL0100_BVH_2124462","PARIS PLUS","GAZELLE","GRIJS","HEREN","heren"
"PL0100_BVH_2252633","ECLIPS","GAZELLE","ZILVERKLEURIG","DAMES","dames"
"PL0100_BVH_2524487","IK WEET HET NIE","GAZELLE","GRIJS","HEREN","heren"
"PL0100_BVH_2742226",NA,"BATAVUS","ONBEKEND","DAMES","dames"
"PL0100_BVH_2788492","TOURMALET","BATAVUS","ZILVERKLEURIG","DAMES","dames"
"PL0100_BVH_2854225","PARIS PLUS","GAZELLE","BLAUW","DAMES","dames"
"PL0100_BVH_2860629","C8","GAZELLE","GRIJS","HEREN","heren"
"PL0100_BVH_1399716","?","RIH","BLAUW","DAMES","dames"
"PL0100_BVH_3227588","ESSEX","SPARTA","GRIJS","DAMES","dames"
"PL0100_BVH_1430031","?","ALTRA","GRIJS","DAMES","dames"
"PL0100_BVH_1382864",NA,"ONBEKEND","BLAUW","HEREN","heren"
"PL0100_BVH_1778763","ARTMAP01 TOEGEV","GAZELLE","ZILVERKLEURIG","DAMES","dames"
"PL0100_BVH_2098770","INNERGI D 49","GAZELLE","WIT","ELEKTRISCHE","electrisch"
"PL0100_BVH_1337589","OMAFIETS","BATAVUS","ZWART","OPOE","opoe"
"PL0100_BVH_2023180","OPOEFIETS","TOEVOEGEN","ZWART","OPOE","opoe"
"PL0100_BVH_2207476","GENEVE","GAZELLE","GROEN","HEREN","heren"
"PL0100_BVH_2510651","NIET ZEKER, WAA","GAZELLE","GROEN","DAMES","dames"
"PL0100_BVH_2690030","3 SPEED NEXUS","INSTINCT","GRIJS","DAMES","dames"
"PL0100_BVH_2859246","ADAGIO","BATAVUS","GRIJS","HEREN","heren"
"PL0100_BVH_2859246","DARWIN 7 LDS M/","GIANT","Onbekend","DAMES","dames"
"PL0100_BVH_2863936","SIGMA","RIH","Onbekend","HEREN","heren"
"PL0100_BVH_1404549","ULTIMO","GIANT","WIT","DAMES","dames"
"PL0100_BVH_1858953","DUTCH GRANDMA 2","LIMIT","ZWART","OPOE","opoe"
"PL0100_BVH_1509242",NA,"BATAVUS","BLAUW","DAMES","dames"
"PL0100_BVH_1748611","CHAM XTRA INN C","GAZELLE","ONBEKEND","HEREN","heren"
"PL0100_BVH_1763504","WASHINGTON DE L","TARGET","MEERKLEURIG","DAMES","dames"
"PL0100_BVH_1221071","PUNTA","GAZELLE","GRIJS","HEREN","heren"
"PL0100_BVH_1176656","DAMESFIETS","MONTEGO","ZWART","DAMES","dames"
"PL0100_BVH_1119373","COUNTRY TOUR","SPARTA","ZWART","DAMES","dames"
"PL0100_BVH_1155536","CHAMONIX","GAZELLE","GRIJS","HEREN","heren"
"PL0100_BVH_1263074","ELITE","GIANT","GRIJS","HEREN","heren"
"PL0100_BVH_1078910","OMAFIETS","BATAVUS","ZWART","OPOE","opoe"
"PL0100_BVH_1282379",NA,"GIANT","PAARS","ATB","sport"
"PL0100_BVH_2078842","OPA DELUXE","STOKVIS","ZWART","HEREN","heren"
"PL0100_BVH_2162875","STATUS DE LUXE","MONTEGO BIKES","BEIGE","DAMES","dames"
"PL0100_BVH_2518683","ONBEKEND","BATAVUS","BLAUW","DAMES","dames"
"PL0100_BVH_2669824","ESPRIT COLLEGE","GAZELLE","WIT","DAMES","dames"
"PL0100_BVH_3147970","BALLOON","SPARTA","WIT","DAMES","dames"
"PL0100_BVH_3178263",NA,"BATAVUS","GRIJS","DAMES","dames"
"PL0100_BVH_3382224",NA,"BATAVUS","BLAUW","DAMES","dames"
"PL0100_BVH_3382224",NA,"BATAVUS","BLAUW","DAMES","dames"
"PL0100_BVH_1962422",NA,"BATAVUS","BLAUW","DAMES","dames"
"PL0100_BVH_1973022","PARIS PLUS D53","GAZELLE","BLAUW","DAMES","dames"
"PL0100_BVH_3221824","PROGRESS","GAZELLE","ZILVERKLEURIG","DAMES","dames"
"PL0100_BVH_3236637",NA,"ONBEKEND","BLAUW","HEREN","heren"
"PL0100_BVH_1851184","ORANGE PLUS VV","GAZELLE","GRIJS","HEREN","heren"
"PL0100_BVH_1446725",NA,"BATAVUS","GEEL","DAMES","dames"
"PL0100_BVH_1208808","ESCAPER","GIANT","MEERKLEURIG","SPORT","sport"
"PL0100_BVH_1202494",NA,"NORDLAND","ROOD","DAMES","dames"
"PL0100_BVH_1217604","OPOEFIETS UIT 1","RALEIGH","ZWART","OPOE","opoe"
"PL0100_BVH_1203741","CC101 HEREN 55","PEUGEOT","MEERKLEURIG","HEREN","heren"
"PL0100_BVH_1218498","U2","CORTINA","BLAUW","DAMES","dames"
"PL0100_BVH_2526618","LUZERN EXC.","GAZELLE","ONBEKEND","HEREN","heren"
"PL0100_BVH_2530233","CUBO OCHO LADY","KOGA MIYATA","ZWART","SPORT","sport"
"PL0100_BVH_1272072","AMAZONE","SPARTA","BRONSKLEURIG","DAMES","dames"
"PL0100_BVH_1324132",NA,"GIANT","PAARS","DAMES","dames"
"PL0100_BVH_1319691",NA,"CITY STAR","ZILVERKLEURIG","DAMES","dames"
"PL0100_BVH_2404955","U4","CORTINA","ROOD","DAMES","dames"
"PL0100_BVH_2162813","ORANG PLUS INN","GAZELLE","GRIJS","ELECTRISCH","electrisch"
"PL0100_BVH_2302131","F3 5.1S 2015","KOGA","ROOD","DAMES","dames"
"PL0100_BVH_2305282","ULTIMATE EXC.","GAZELLE","WIT","SPORT","sport"
"PL0100_BVH_2438343","ORANGE C8 HM","GAZELLE","ONBEKEND","ELEKTRISCHE","electrisch"
"PL0100_BVH_2482979","ECLIPSE","GAZELLE","GROEN","DAMES","dames"
"PL0100_BVH_2521062","PARIS PLUS D49","GAZELLE","GRIJS","DAMES","dames"
"PL0100_BVH_2574728","ORANGE C7 HM","GAZELLE","MEERKLEURIG","ELECTRISCH","electrisch"
"PL0100_BVH_2685464","MONACO 7","BATAVUS","ZWART","DAMES","dames"
"PL0100_BVH_2642099","SUBSPORT 10 MEN","SCOTT","GRIJS","HEREN","heren"
"PL0100_BVH_2678110","ORANGE C7","GAZELLE","MEERKLEURIG","DAMES","dames"
"PL0100_BVH_2788705","STAD SPORTIEF O","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_2865074","IMPULSE","KALKHOFF","ZWART","DAMES","dames"
"PL0100_BVH_2865090","PROCONNECTIMPUL","KALKHOFF","ZWART","HEREN","heren"
"PL0100_BVH_2893336","ECLIPSE  L.E.","GAZELLE","ZILVERKLEURIG","DAMES","dames"
"PL0100_BVH_2893336","ECLIPSE  L.E.","GAZELLE","ZILVERKLEURIG","DAMES","dames"
"PL0100_BVH_2895818","CHAMONIX C7","GAZELLE","BLAUW","DAMES","dames"
"PL0100_BVH_2933116","PARIS PLUS","GAZELLE","GRIJS","HEREN","heren"
"PL0100_BVH_2987584","HEAVY DUTY","GAZELLE","MEERKLEURIG","DAMES","dames"
"PL0100_BVH_2984665","CHAMONIX C8","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_3065492","ORANGE C8","GAZELLE","ZWART","HEREN","heren"
"PL0100_BVH_3169140","ORANGE INNERGY","GAZELLE","GRIJS","ELECTRISCH","electrisch"
"PL0100_BVH_3169140","ORANGE INNERGY","GAZELLE","GRIJS","ELECTRISCH","electrisch"
"PL0100_BVH_3363727","FUROREVVT8","GAZELLE","BLAUW","DAMES","dames"
"PL0100_BVH_2524437","ORANGE PLUS ORA","GAZELLE","ONBEKEND","DAMES","dames"
"PL0100_BVH_2491670","GAZELLE TOUR BA","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_2909403","TRANSPORT 7 DEN","CORTINA","BLAUW","HEREN","heren"
"PL0100_BVH_3079498","TOUCHE","GAZELLE","GROEN","HEREN","heren"
"PL0100_BVH_1962110","ESPRESSO","MERIDA","ZWART","HEREN","heren"
"PL0100_BVH_2339507","MAMBO E-GO","BATAVUS","ZILVERKLEURIG","ELECTRISCH","electrisch"
"PL0100_BVH_1603649","PICK UP","SPARTA","ZWART","OPOE","opoe"
"PL0100_BVH_1231754","FREE SP","MERIDA","ZWART","DAMES","dames"
"PL0100_BVH_1333538",NA,"GAZELLE","PAARS","OPOE","opoe"
"PL0100_BVH_1970247","GOLDRUN 2000","UNION","MEERKLEURIG","DAMES","dames"
"PL0100_BVH_1467606",NA,"RAMBLER","ZWART","VOUW","overig"
"PL0100_BVH_1502586",NA,"GAZELLE","GRIJS","HEREN","heren"
"PL0100_BVH_2363298","WASHINGTON","TARGET","ZILVERKLEURIG","HEREN","heren"
"PL0100_BVH_2367437","CRESCENDO","BATAVUS","MEERKLEURIG","DAMES","dames"
"PL0100_BVH_1135738",NA,"Onbekend","ZWART","DAMES","dames"
"PL0100_BVH_1493729","E BIKE","SPARTA","PAARS","DAMES","dames"
"PL0100_BVH_1561900","HERO D53 NX3 SN","SPARTA","ONBEKEND","HEREN","heren"
"PL0100_BVH_1978334",NA,"BATAVUS","BRUIN","DAMES","dames"
"PL0100_BVH_1978334",NA,"BATAVUS","BRUIN","DAMES","dames"
"PL0100_BVH_1849500","KAYENTA HV21 BI","BATAVUS","ONBEKEND","HEREN","heren"
"PL0100_BVH_1445604","BEACHCRUISER","JOHNNY LOCO","CREME","DAMES","dames"
"PL0100_BVH_1469218",NA,"KOGA","GRIJS","HEREN","heren"
"PL0100_BVH_3273467","ORANGE C7+","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_1504340",NA,"BATAVUS","GOUDKLEURIG","DAMES","dames"
"PL0100_BVH_1512806",NA,"SPARTA","ZWART","DAMES","dames"
"PL0100_BVH_1393195","IMPALA N7","GAZELLE","GRIJS","DAMES","dames"
"PL0100_BVH_1751882",NA,"HOLLANDIA","ROZE",NA,NA
"PL0100_BVH_1193751",NA,"AZOR","GRIJS","DAMES","dames"
"PL0100_BVH_2700036",NA,"BATAVUS","WIT","DAMES","dames"
"PL0100_BVH_3641008","SWAPFIETS","UNION","ROOD","DAMES","dames"
"PL0100_BVH_2336726","OMAFIETS","RANGER","ZWART","OPOE","opoe"
"PL0100_BVH_2554522",NA,"BATAVUS","ZWART","VOUW","overig"
"PL0100_BVH_2739357","CHAMONIX PURE R","GAZELLE","ZILVERKLEURIG","DAMES","dames"
"PL0100_BVH_2779040","CHAMONIX INNERG","GAZELLE","ZWART","ELECTRISCH","electrisch"
"PL0100_BVH_2903996","ECLIPSE C8 LTD","GAZELLE","WIT","DAMES","dames"
"PL0100_BVH_2892053","ORANGE PLUS ORA","GAZELLE","WIT","DAMES","dames"
"PL0100_BVH_2892053","ORANGE PLUS ORA","GAZELLE","WIT","DAMES","dames"
"PL0100_BVH_2891597","CHAMONIX T24","GAZELLE","GOUDKLEURIG","DAMES","dames"
"PL0100_BVH_1593059",NA,"ONBEKEND","GRIJS","DAMES","dames"
"PL0100_BVH_2372121","MARATHON 3.0","SPARTA","ZWART","HEREN","heren"
"PL0100_BVH_2372121","MARATHON 3.0","SPARTA","ZWART","HEREN","heren"
"PL0100_BVH_2733562","KINDERFIETS","PEGASUS","GRIJS","DAMES","dames"
"PL0100_BVH_1538223","ORANGE EXCELLEN","GAZELLE","GRIJS","HEREN","heren"
"PL0100_BVH_2900950",NA,"SPARTA","MEERKLEURIG","HEREN","heren"
"PL0100_BVH_1379345",NA,"ASTRA","GRIJS","DAMES","dames"
"PL0100_BVH_1638485",NA,"ONBEKEND","ZILVERKLEURIG","VOUW","overig"
"PL0100_BVH_3233442","HELIOS '01","DAHON","ZILVERKLEURIG","VOUW","overig"
"PL0100_BVH_1810101","OLD DUTCH","BATAVUS","PAARS","OPOE","opoe"
"PL0100_BVH_1466522","MISS GRACE","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_1488734","CAYO","GAZELLE","MEERKLEURIG","DAMES","dames"
"PL0100_BVH_1478912","CITY FLYER","STEVENS","ZWART","HEREN","heren"
"PL0100_BVH_1893793","IMPALA","GAZELLE","ROOD","DAMES","dames"
"PL0100_BVH_1387188","AMAZONE","SPARTA","BLAUW","DAMES","dames"
"PL0100_BVH_1097677","ESPRIT DT7V","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_1201729","LUCA","BATAVUS","ZWART","DAMES","dames"
"PL0100_BVH_1193725","AMAZONE","SPARTA","ZWART","DAMES","dames"
"PL0100_BVH_1047222","IMPALA","GAZELLE","ZILVERKLEURIG","DAMES","dames"
"PL0100_BVH_1205646","LUKOR","UNION","BLAUW","DAMES","dames"
"PL0100_BVH_1163907",NA,"ALTRA","BLAUW","DAMES","dames"
"PL0100_BVH_1261938",NA,"PEUGEOT","ROOD","DAMES","dames"
"PL0100_BVH_1238197",NA,"BATAVUS","ROZE","SPORT","sport"
"PL0100_BVH_1246791","PIAZZA","BATAVUS","MEERKLEURIG","DAMES","dames"
"PL0100_BVH_1206278","LUCA CLX LN3 BR","BATAVUS","ONBEKEND","DAMES","dames"
"PL0100_BVH_2700042","VOUWFIETS","ISSIMO","BLAUW","VOUW","overig"
"PL0100_BVH_1353861","HERENFIETS","GAZELLE","BLAUW","HEREN","heren"
"PL0100_BVH_1357114","COMFORT CS","GIANT","GRIJS","ELEKTRISCHE","electrisch"
"PL0100_BVH_2049366","NEW CENTURY","GIANT","GROEN","HEREN","heren"
"PL0100_BVH_2153372","ESPRIT DS","GAZELLE","GRIJS","DAMES","dames"
"PL0100_BVH_2276206",NA,"BATAVUS","GRIJS","HEREN","heren"
"PL0100_BVH_2315435","44","CORTINA","ZWART","OPOE","opoe"
"PL0100_BVH_2302141","ECLIPSE LIMITED","GAZELLE","MEERKLEURIG","DAMES","dames"
"PL0100_BVH_2299509","TRENDY","GAZELLE","BLAUW","HEREN","heren"
"PL0100_BVH_2388814","CRESCENDO HN7 S","BATAVUS","BEIGE","HEREN","heren"
"PL0100_BVH_2465539","MAMBO","BATAVUS","ZWART","DAMES","dames"
"PL0100_BVH_2758387","TOER POP.LTD","GAZELLE","ZWART","HEREN","heren"
"PL0100_BVH_2769902","HOPTOWN 300 20","TOEVOEGEN","GRIJS","VOUW","overig"
"PL0100_BVH_2916173","HEAVY DUTY NL","GAZELLE","GRIJS","DAMES","dames"
"PL0100_BVH_3011717",NA,"ONBEKEND","GRIJS","VOUW","overig"
"PL0100_BVH_3102586","DAMES","UNION","MEERKLEURIG","DAMES","dames"
"PL0100_BVH_3114890","HELIOS","DAHON","ZILVERKLEURIG","VOUW","overig"
"PL0100_BVH_3109803","BLOOM","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_3339429","OPA ZWART","GAZELLE","ZWART","OPOE","opoe"
"PL0100_BVH_3391363","ION RX+","SPARTA","GRIJS","ELECTRISCH","electrisch"
"PL0100_BVH_2635557","CRUSH DAMES 3","CORTINA","ZWART","DAMES","dames"
"PL0100_BVH_2716450","GEEN IDEE","GAZELLE","ZWART","HEREN","heren"
"PL0100_BVH_2951210","D-FEQX-SFOWD-7","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_3250888","OLD DUTCH","BATAVUS","ZWART","OPOE","opoe"
"PL0100_BVH_1251863","TOERFIETS","TARGET","BLAUW","HEREN","heren"
"PL0100_BVH_1151475","CITY BIKE","MONTEGO","BEIGE","DAMES","dames"
"PL0100_BVH_1313217",NA,"UNION","ZWART","HEREN","heren"
"PL0100_BVH_2122233",NA,"RALEIGH","WIT","RACE","sport"
"PL0100_BVH_2498924","CRUSH DAMES FIE","CORTINA","ZWART","DAMES","dames"
"PL0100_BVH_2498924","CRUSH DAMES FIE","CORTINA","ZWART","DAMES","dames"
"PL0100_BVH_1549892","U4 TRANSPORT DA","CORTINA","ZWART","DAMES","dames"
"PL0100_BVH_1274732","CHAMONIX","GAZELLE","PAARS","DAMES","dames"
"PL0100_BVH_1265892","MAMBO-7 DN7 DON","BATAVUS","BLAUW","DAMES","dames"
"PL0100_BVH_1493713","AVALON BASIC ZW","OMA","ZWART",NA,NA
"PL0100_BVH_1410589",NA,"GAZELLE","MEERKLEURIG","HEREN","heren"
"PL0100_BVH_1446048",NA,"BATAVUS","WIT","DAMES","dames"
"PL0100_BVH_2282121","ORANGE XTRA ORA","GAZELLE","GRIJS","DAMES","dames"
"PL0100_BVH_2574386","MAXINETTE","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_3041343","ALTEC OMAFIETS","ALTEC","ZWART","OPOE","opoe"
"PL0100_BVH_3594134",NA,"BATAVUS","ZWART","HEREN","heren"
"PL0100_BVH_3262464","TRANSPORTER","POPAL","ZWART","HEREN","heren"
"PL0100_BVH_1172650",NA,"GAZELLE","ROOD","DAMES","dames"
"PL0100_BVH_2282148","ORANGE PLUS ORA","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_2022903","BLAUW MET GEEL","OV-FIETS","BLAUW","DAMES","dames"
"PL0100_BVH_2351720",NA,"GAZELLE","BLAUW","HEREN","heren"
"PL0100_BVH_2206094","CITY FLIGHT","STEVENS","ZWART","DAMES","dames"
"PL0100_BVH_2314960","CHAMONIX C7","GAZELLE","MEERKLEURIG","HEREN","heren"
"PL0100_BVH_2287963","BAD BOY DISC","CANNONDALE","ZWART","SPORT","sport"
"PL0100_BVH_2674915","LITEACELADY","KOGA MIYATA","ZILVERKLEURIG","DAMES","dames"
"PL0100_BVH_2674915","LITEACELADY","KOGA MIYATA","ZILVERKLEURIG","DAMES","dames"
"PL0100_BVH_2689190","CHAMONIX PLUS C","GAZELLE","ZILVERKLEURIG","HEREN","heren"
"PL0100_BVH_2788970","ALLURE","GAZELLE","ZILVERKLEURIG","DAMES","dames"
"PL0100_BVH_3338849","URBAN","CORTINA","CREME","DAMES","dames"
"PL0100_BVH_3479578","MILO D57 SAPHIR","CORTINA","ZWART","OPOE","opoe"
"PL0100_BVH_1549989","OPOEFIETS","GAZELLE","ZWART","OPOE","opoe"
"PL0100_BVH_2323183","BOOST","PUCH","ONBEKEND","DAMES","dames"
"PL0100_BVH_1328260","SENORITA","SPARTA","GROEN","KINDER","overig"
"PL0100_BVH_2062730","ARTMAP01 TOEGEV","GAZELLE","GRIJS","HEREN","heren"
"PL0100_BVH_2062730","ARTMAP01 TOEGEV","GAZELLE","GRIJS","HEREN","heren"
"PL0100_BVH_1494940","TR.KAB.8","GAZELLE","MEERKLEURIG","DAMES","dames"
"PL0100_BVH_1364648",NA,"KOGA MIYATA","ZWART","HEREN","heren"
"PL0100_BVH_1368281","STRASSBOURG","BOCAS","ZWART","HEREN","heren"
"PL0100_BVH_3704649","SX-S","GUDEREIT","ZWART","HEREN","heren"
"PL0100_BVH_1409206","TRAVELER","KOGA MIYATA","BLAUW","SPORT","sport"
"PL0100_BVH_1418119","PERSONAL BIKE D","BATAVUS","ZWART","BAK","overig"
"PL0100_BVH_1452363","CRESCENDO","BATAVUS","GOUDKLEURIG","DAMES","dames"
"PL0100_BVH_1462749",NA,"BATAVUS","ZWART","DAMES","dames"
"PL0100_BVH_1471190",NA,"BATAVUS","PAARS","DAMES","dames"
"PL0100_BVH_1437186","XTS H59 04","CUMBERLAND","BLAUW","HEREN","heren"
"PL0100_BVH_1755950","UTILITY TRANSPO","CORTINA","WIT","DAMES","dames"
"PL0100_BVH_1767990","ORANGE PLUS ORA","GAZELLE","ONBEKEND","DAMES","dames"
"PL0100_BVH_1767990","ORANGE PLUS ORA","GAZELLE","ONBEKEND","DAMES","dames"
"PL0100_BVH_1166189",NA,"GAZELLE","BLAUW","DAMES","dames"
"PL0100_BVH_1218687","RAISER-LIMITED","KREIDLER","ZWART",NA,NA
"PL0100_BVH_1214593","ION XGT","SPARTA","BLAUW","DAMES","dames"
"PL0100_BVH_1220944","NO LIMIT NO FUS","OPOE","ZWART","OPOE","opoe"
"PL0100_BVH_1055132","TRANSPORTFIETS","AVALON","ZWART","OPOE","opoe"
"PL0100_BVH_1071891",NA,"GAZELLE","ZWART","HEREN","heren"
"PL0100_BVH_1937610",NA,"BATAVUS","ZILVERKLEURIG","DAMES","dames"
"PL0100_BVH_1934188","OLD DUTCH","BATAVUS","GOUDKLEURIG","OPOE","opoe"
"PL0100_BVH_1279750","PADOVA","BATAVUS","GOUDKLEURIG","DAMES","dames"
"PL0100_BVH_1338290",NA,"ONBEKEND","BLAUW",NA,NA
"PL0100_BVH_2050607","BULLET BEACHCRU","SPARTA","ZWART","HEREN","heren"
"PL0100_BVH_2364301","MISS GRACE HEAV","GAZELLE","WIT","DAMES","dames"
"PL0100_BVH_2116317",NA,"GAZELLE","GRIJS","DAMES","dames"
"PL0100_BVH_2438849","ECLIPSE  L.E.","GAZELLE","ZILVERKLEURIG","DAMES","dames"
"PL0100_BVH_2483407","ECLIPSE","GAZELLE","ZILVERKLEURIG","DAMES","dames"
"PL0100_BVH_2678137","CHAMONIX COMFOR","GAZELLE","WIT","DAMES","dames"
"PL0100_BVH_2745527","CHAMONIX EXCE","GAZELLE","MEERKLEURIG","DAMES","dames"
"PL0100_BVH_2969008",NA,"KOGA","ZWART","DAMES","dames"
"PL0100_BVH_2967615","CHAMONIX PLUS","GAZELLE","MEERKLEURIG","DAMES","dames"
"PL0100_BVH_2866170","ECLIPSE C8","GAZELLE","WIT","DAMES","dames"
"PL0100_BVH_2852126",NA,"BATAVUS","BRONSKLEURIG","HEREN","heren"
"PL0100_BVH_3004565","PARIS C7+","GAZELLE","BLAUW","HEREN","heren"
"PL0100_BVH_3003265","SAN REMO","BATAVUS","BRUIN","DAMES","dames"
"PL0100_BVH_3122555",NA,"ONBEKEND","BLAUW","HEREN","heren"
"PL0100_BVH_3478628","PARIS C7+","GAZELLE","GROEN","DAMES","dames"
"PL0100_BVH_1883548","ONBEKEND","ONBEKEND","WIT","HEREN","heren"
"PL0100_BVH_1883548","ONBEKEND","ONBEKEND","WIT","HEREN","heren"
"PL0100_BVH_1352601","STADSFIETS","GAZELLE","GROEN","DAMES","dames"
